Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ
3/20/20,19,1201.4,1299.32,66,53,4356,2809
3/20/20,20,1226.5,1325.7,61,53,3721,2809
3/20/20,21,1177.4,1266.31,59,53,3481,2809
3/20/20,22,1081.2,1172.78,61,52,3721,2704
3/20/20,23,955.3,1073.28,62,41,3844,1681
3/20/20,24,847.3,984.09,58,38,3364,1444
3/21/20,1,870.1,919.85,54,34,2916,1156
3/21/20,2,829.4,885.84,51,33,2601,1089
3/21/20,3,794.9,869.17,49,30,2401,900
3/21/20,4,774.1,868.25,47,29,2209,841
3/21/20,5,786.8,887.05,42,29,1764,841
3/21/20,6,826.6,931.58,39,24,1521,576
3/21/20,7,886.1,1000.15,35,20,1225,400
3/21/20,8,977.3,1069.04,33,19,1089,361
3/21/20,9,1074.9,1138.35,33,19,1089,361
3/21/20,10,1125.3,1175.76,34,18,1156,324
3/21/20,11,1133,1183.77,36,14,1296,196
3/21/20,12,1101.4,1177.82,37,12,1369,144
3/21/20,13,1080.3,1166.17,39,9,1521,81
3/21/20,14,1072.7,1135.78,41,7,1681,49
3/21/20,15,1042.1,1111.17,42,6,1764,36
3/21/20,16,1037,1104.56,43,7,1849,49
3/21/20,17,1045.2,1139.83,43,6,1849,36
3/21/20,18,1128.8,1217.09,42,5,1764,25
3/21/20,19,1173.1,1269.52,40,3,1600,9
3/21/20,20,1215.7,1308.97,37,2,1369,4
3/21/20,21,1165.6,1263.53,34,4,1156,16
3/21/20,22,1125.1,1189.74,31,4,961,16
3/21/20,23,1020.2,1114.67,29,2,841,4
3/21/20,24,932.1,1044.88,28,1,784,1
3/22/20,1,909.7,994.51,27,0,729,0
3/22/20,2,886.6,968.28,26,2,676,4
3/22/20,3,868.5,958.1,24,5,576,25
3/22/20,4,862.9,959.19,24,7,576,49
3/22/20,5,874.1,973.82,22,7,484,49
3/22/20,6,920,1006.29,21,6,441,36
3/22/20,7,982.3,1057.21,19,6,361,36
3/22/20,8,1085.8,1112.89,17,10,289,100
3/22/20,9,1177.9,1169.87,22,7,484,49
3/22/20,10,1183.4,1207.42,25,5,625,25
3/22/20,11,1164.2,1222.2,28,5,784,25
3/22/20,12,1141.6,1222.9,29,3,841,9
3/22/20,13,1139.8,1212.36,32,2,1024,4
3/22/20,14,1121.3,1179.63,34,-1,1156,1
3/22/20,15,1097.4,1145.32,36,-6,1296,36
3/22/20,16,1111.6,1139.32,38,3,1444,9
3/22/20,17,1124.4,1177.59,40,-6,1600,36
3/22/20,18,1194.2,1254.56,39,-6,1521,36
3/22/20,19,1265.6,1297.99,39,-7,1521,49
3/22/20,20,1317.9,1340.38,37,-7,1369,49
3/22/20,21,1263.9,1293.68,32,10,1024,100
3/22/20,22,1196.2,1208.84,29,12,841,144
3/22/20,23,1067.3,1121.71,27,12,729,144
3/22/20,24,979.2,1051.1,27,12,729,144
3/23/20,1,944.2,1008.1,26,13,676,169
3/23/20,2,950.3,986.43,25,13,625,169
3/23/20,3,941.9,982.55,22,13,484,169
3/23/20,4,949.4,992.6,22,14,484,196
3/23/20,5,990.6,1029.34,23,15,529,225
3/23/20,6,1100.6,1115.28,24,15,576,225
3/23/20,7,1269.8,1239.67,23,16,529,256
3/23/20,8,1339,1347.13,24,16,576,256
3/23/20,9,1341.3,1410.1,27,17,729,289
3/23/20,10,1347.9,1435.11,29,16,841,256
3/23/20,11,1350.4,1458.13,32,18,1024,324
3/23/20,12,1347.6,1471.82,34,20,1156,400
3/23/20,13,1327.8,1457.36,35,21,1225,441
3/23/20,14,1316.8,1444.28,36,21,1296,441
3/23/20,15,1292,1441.37,38,21,1444,441
3/23/20,16,1264.5,1432.1,36,22,1296,484
3/23/20,17,1275.2,1466.49,34,26,1156,676
3/23/20,18,1339.2,1520.86,32,28,1024,784
3/23/20,19,1389.7,1509.63,32,29,1024,841
3/23/20,20,1405.6,1475.67,32,29,1024,841
3/23/20,21,1340,1397.38,32,30,1024,900
3/23/20,22,1227.4,1294.45,32,30,1024,900
3/23/20,23,1045.5,1191.27,32,30,1024,900
3/23/20,24,933.5,1099.25,32,30,1024,900
3/24/20,1,908.3,1027.31,32,29,1024,841
3/24/20,2,904,988.6,32,29,1024,841
3/24/20,3,866.5,977.25,32,30,1024,900
3/24/20,4,870.4,983.19,33,30,1089,900
3/24/20,5,933.5,1012.45,32,29,1024,841
3/24/20,6,997.5,1079.7,33,30,1089,900
3/24/20,7,1177.7,1186.29,33,30,1089,900
3/24/20,8,1246.6,1277.99,32,30,1024,900
3/24/20,9,1248,1330.21,33,30,1089,900
3/24/20,10,1219.5,1324.84,35,30,1225,900
3/24/20,11,1160.9,1322.44,37,31,1369,961
3/24/20,12,1132.6,1321.55,40,32,1600,1024
3/24/20,13,1130.5,1322.39,42,31,1764,961
3/24/20,14,1125.6,1308.66,43,30,1849,900
3/24/20,15,1125.6,1285.13,42,29,1764,841
3/24/20,16,1092.7,1267.57,43,29,1849,841
3/24/20,17,1088.5,1286.69,43,29,1849,841
3/24/20,18,1171.5,1343.32,42,28,1764,784
3/24/20,19,1250.8,1366.81,42,28,1764,784
3/24/20,20,1296.1,1386.61,40,27,1600,729
3/24/20,21,1241.1,1332.17,38,25,1444,625
3/24/20,22,1166.8,1239.93,35,25,1225,625
3/24/20,23,1016.6,1145.38,32,24,1024,576
3/24/20,24,891,1066.23,30,24,900,576
3/25/20,1,929.8,1017.15,29,24,841,576
3/25/20,2,916.9,986.48,26,23,676,529
3/25/20,3,906.9,974.85,29,26,841,676
3/25/20,4,914.8,978.35,29,25,841,625
3/25/20,5,950.7,1010.87,30,25,900,625
3/25/20,6,1015.6,1093.04,31,25,961,625
3/25/20,7,1196.7,1210.74,31,26,961,676
3/25/20,8,1260.7,1302.67,29,25,841,625
3/25/20,9,1291.4,1353.83,33,26,1089,676
3/25/20,10,1242.6,1357.7,37,24,1369,576
3/25/20,11,1227.8,1347.04,40,24,1600,576
3/25/20,12,1200.8,1355.5,42,24,1764,576
3/25/20,13,1246.6,1362.36,43,26,1849,676
3/25/20,14,1248.1,1346.42,43,26,1849,676
3/25/20,15,1226.2,1317.84,43,26,1849,676
3/25/20,16,1214,1301.24,43,25,1849,625
3/25/20,17,1244,1322.93,43,25,1849,625
3/25/20,18,1318.6,1374.14,42,27,1764,729
3/25/20,19,1361.5,1385.85,41,26,1681,676
3/25/20,20,1354.8,1391.72,40,26,1600,676
3/25/20,21,1292.5,1325.34,38,27,1444,729
3/25/20,22,1185.4,1230.85,37,27,1369,729
3/25/20,23,1074.5,1133.48,36,27,1296,729
3/25/20,24,973.4,1051.14,35,28,1225,784
3/26/20,1,925,1001.88,33,27,1089,729
3/26/20,2,909.1,975.08,32,27,1024,729
3/26/20,3,902.9,963.74,31,27,961,729
3/26/20,4,909.7,969.97,30,26,900,676
3/26/20,5,953.6,1005.87,30,27,900,729
3/26/20,6,1040.3,1092.74,26,23,676,529
3/26/20,7,1166.4,1212.79,26,23,676,529
3/26/20,8,1231.6,1299.6,25,22,625,484
3/26/20,9,1250.3,1325.61,31,27,961,729
3/26/20,10,1209.5,1310.41,35,28,1225,784
3/26/20,11,1192.4,1294.4,40,25,1600,625
3/26/20,12,1139.7,1279.5,44,24,1936,576
3/26/20,13,1142.6,1257.43,46,24,2116,576
3/26/20,14,1140.8,1227.18,48,22,2304,484
3/26/20,15,1125,1195.08,51,22,2601,484
3/26/20,16,1130.7,1181.34,52,23,2704,529
3/26/20,17,1150.9,1201.8,53,24,2809,576
3/26/20,18,1203.1,1255.16,55,26,3025,676
3/26/20,19,1261.5,1294.37,53,26,2809,676
3/26/20,20,1315.5,1321.52,51,26,2601,676
3/26/20,21,1253.8,1269.8,49,26,2401,676
3/26/20,22,1091.5,1179.25,46,26,2116,676
3/26/20,23,988.6,1087.42,44,26,1936,676
3/26/20,24,902.7,1005.41,43,25,1849,625
3/27/20,1,882.3,951.15,42,24,1764,576
3/27/20,2,850.8,920.35,41,25,1681,625
3/27/20,3,859.3,904.37,42,26,1764,676
3/27/20,4,832.2,906.69,42,27,1764,729
3/27/20,5,873.1,935.79,39,28,1521,784
3/27/20,6,959,1010.74,36,29,1296,841
3/27/20,7,1083,1118.42,37,30,1369,900
3/27/20,8,1166,1205.84,43,32,1849,1024
3/27/20,9,1182.1,1244.98,44,30,1936,900
3/27/20,10,1169.1,1240.5,46,28,2116,784
3/27/20,11,1153.7,1232.99,48,27,2304,729
3/27/20,12,1112.1,1231,51,27,2601,729
3/27/20,13,1107,1213.13,54,26,2916,676
3/27/20,14,1098.7,1187.58,56,24,3136,576
3/27/20,15,1085.2,1155.64,58,22,3364,484
3/27/20,16,1049.1,1136.86,57,17,3249,289
3/27/20,17,1077.6,1154.82,58,16,3364,256
3/27/20,18,1122.6,1210.2,56,12,3136,144
3/27/20,19,1176.1,1240.67,55,16,3025,256
3/27/20,20,1204,1264.99,52,17,2704,289
3/27/20,21,1167.2,1224.59,48,18,2304,324
3/27/20,22,1043.6,1144,46,19,2116,361
3/27/20,23,952.5,1060.08,41,20,1681,400
3/27/20,24,861.1,982.81,42,17,1764,289
3/28/20,1,840.8,928.35,41,18,1681,324
3/28/20,2,832.1,901.32,32,22,1024,484
3/28/20,3,812.4,890.31,30,20,900,400
3/28/20,4,797.9,892.33,27,19,729,361
3/28/20,5,821,913,26,19,676,361
3/28/20,6,859.9,956.97,25,19,625,361
3/28/20,7,914.1,1015.94,26,20,676,400
3/28/20,8,999.6,1072.36,25,20,625,400
3/28/20,9,1072.2,1116.67,29,24,841,576
3/28/20,10,1090.7,1139.76,36,24,1296,576
3/28/20,11,1059.9,1153.51,43,21,1849,441
3/28/20,12,1031.3,1164.41,48,17,2304,289
3/28/20,13,1009.3,1157.27,51,13,2601,169
3/28/20,14,1013.4,1151.32,53,16,2809,256
3/28/20,15,960,1138.87,53,15,2809,225
3/28/20,16,979.8,1134.66,53,16,2809,256
3/28/20,17,1000,1161.79,53,16,2809,256
3/28/20,18,1085.2,1204.63,53,16,2809,256
3/28/20,19,1123,1226.88,52,17,2704,289
3/28/20,20,1157,1236.3,50,25,2500,625
3/28/20,21,1116.7,1177.53,49,27,2401,729
3/28/20,22,1022.8,1096.02,48,29,2304,841
3/28/20,23,935.2,1018.57,47,29,2209,841
3/28/20,24,858.8,944.05,46,30,2116,900
3/29/20,1,843.8,893.19,45,32,2025,1024
3/29/20,2,806.2,860.16,43,36,1849,1296
3/29/20,3,792,842.71,42,37,1764,1369
3/29/20,4,775.3,836.91,41,38,1681,1444
3/29/20,5,803,845.38,41,39,1681,1521
3/29/20,6,825.1,871.28,41,38,1681,1444
3/29/20,7,865.2,919.49,41,38,1681,1444
3/29/20,8,910,983.95,41,39,1681,1521
3/29/20,9,1030.2,1078.08,41,39,1681,1521
3/29/20,10,1101,1162.94,41,39,1681,1521
3/29/20,11,1145.8,1232.09,42,39,1764,1521
3/29/20,12,1153.6,1283.77,42,39,1764,1521
3/29/20,13,1152.3,1319.39,41,38,1681,1444
3/29/20,14,1142.7,1316.61,40,35,1600,1225
3/29/20,15,1125.5,1305.58,38,33,1444,1089
3/29/20,16,1130.7,1309.84,38,33,1444,1089
3/29/20,17,1155.7,1341.59,37,33,1369,1089
3/29/20,18,1227.5,1370.19,37,32,1369,1024
3/29/20,19,1245.5,1351.99,37,33,1369,1089
3/29/20,20,1247.6,1316.55,37,33,1369,1089
3/29/20,21,1158.6,1240.94,37,33,1369,1089
3/29/20,22,1054.9,1151.35,37,34,1369,1156
3/29/20,23,926.1,1071.75,37,34,1369,1156
3/29/20,24,863.3,998.65,35,33,1225,1089
3/30/20,1,840.6,951.62,35,33,1225,1089
3/30/20,2,812.8,923.13,36,33,1296,1089
3/30/20,3,831.7,910.17,36,33,1296,1089
3/30/20,4,803.4,916.72,35,33,1225,1089
3/30/20,5,823,949,35,33,1225,1089
3/30/20,6,918.4,1028.17,36,33,1296,1089
3/30/20,7,1049.9,1147.29,35,32,1225,1024
3/30/20,8,1139.3,1257.63,36,32,1296,1024
3/30/20,9,1161.2,1332.86,35,33,1225,1089
3/30/20,10,1190.3,1365.88,36,33,1296,1089
3/30/20,11,1246.2,1384.37,38,34,1444,1156
3/30/20,12,1245.1,1396.2,39,33,1521,1089
3/30/20,13,1209.4,1401.17,40,35,1600,1225
3/30/20,14,1227.5,1396.41,40,35,1600,1225
3/30/20,15,1202.4,1372.59,40,36,1600,1296
3/30/20,16,1181.6,1359.58,40,35,1600,1225
3/30/20,17,1213.8,1380.61,39,35,1521,1225
3/30/20,18,1275.1,1424.8,39,34,1521,1156
3/30/20,19,1321.1,1419.44,38,34,1444,1156
3/30/20,20,1327.5,1399.48,37,33,1369,1089
3/30/20,21,1254.6,1327.97,36,32,1296,1024
3/30/20,22,1127.4,1235.28,35,32,1225,1024
3/30/20,23,1020.4,1136.79,35,32,1225,1024
3/30/20,24,936.6,1054.99,34,31,1156,961
3/31/20,1,904.1,999.92,34,31,1156,961
3/31/20,2,893,970.26,34,30,1156,900
3/31/20,3,891.4,954.97,33,30,1089,900
3/31/20,4,868.4,958.31,33,29,1089,841
3/31/20,5,903.2,989.87,33,29,1089,841
3/31/20,6,988,1068.33,32,29,1024,841
3/31/20,7,1121.4,1179.99,32,29,1024,841
3/31/20,8,1192.8,1269.65,32,29,1024,841
3/31/20,9,1210.6,1320.13,33,29,1089,841
3/31/20,10,1243.4,1329.27,34,28,1156,784
3/31/20,11,1222.2,1313.26,38,26,1444,676
3/31/20,12,1193,1295.96,39,24,1521,576
3/31/20,13,1212.5,1275.01,42,24,1764,576
3/31/20,14,1183.7,1245.47,45,25,2025,625
3/31/20,15,1156.4,1209.12,47,23,2209,529
3/31/20,16,1132.2,1187.25,49,23,2401,529
3/31/20,17,1162,1206.62,49,23,2401,529
3/31/20,18,1218.5,1267.88,50,25,2500,625
3/31/20,19,1310.1,1299.78,49,24,2401,576
3/31/20,20,1344.1,1331.4,43,27,1849,729
3/31/20,21,1277.9,1295.86,38,27,1444,729
3/31/20,22,1158.9,1206.59,34,27,1156,729
3/31/20,23,1029.2,1116.61,32,26,1024,676
3/31/20,24,938.4,1038.05,31,25,961,625
4/1/20,1,911.6,1027.32,28,24,784,576
4/1/20,2,877.4,1004.43,27,24,729,576
4/1/20,3,865.5,994.7,27,23,729,529
4/1/20,4,869.9,1001.5,26,22,676,484
4/1/20,5,894.4,1035.57,22,20,484,400
4/1/20,6,999.2,1118.26,25,22,625,484
4/1/20,7,1134.4,1230.19,25,22,625,484
4/1/20,8,1206.6,1302.33,26,23,676,529
4/1/20,9,1204.5,1331.64,31,26,961,676
4/1/20,10,1145.6,1326.15,36,27,1296,729
4/1/20,11,1147.5,1323.69,40,25,1600,625
4/1/20,12,1120.7,1323.9,43,24,1849,576
4/1/20,13,1134.1,1334.98,44,24,1936,576
4/1/20,14,1145.9,1321.63,44,24,1936,576
4/1/20,15,1135.4,1294.97,46,25,2116,625
4/1/20,16,1080.9,1286.6,47,25,2209,625
4/1/20,17,1112.6,1295.38,47,26,2209,676
4/1/20,18,1181.6,1340.24,46,26,2116,676
4/1/20,19,1242.8,1350.53,46,26,2116,676
4/1/20,20,1281.1,1359.05,45,26,2025,676
4/1/20,21,1201.7,1307.46,44,27,1936,729
4/1/20,22,1088.1,1219.06,42,27,1764,729
4/1/20,23,941.6,1123.98,41,27,1681,729
4/1/20,24,857,1041.46,40,27,1600,729
4/2/20,1,862.9,983.12,39,28,1521,784
4/2/20,2,829.1,953.02,39,28,1521,784
4/2/20,3,828.4,939.28,39,28,1521,784
4/2/20,4,806.1,943.92,39,29,1521,841
4/2/20,5,851,975.89,38,29,1444,841
4/2/20,6,930.8,1053.26,38,30,1444,900
4/2/20,7,1051.3,1161.04,38,29,1444,841
4/2/20,8,1148.2,1262.19,38,30,1444,900
4/2/20,9,1150.4,1325.9,38,31,1444,961
4/2/20,10,1137.3,1347.07,39,32,1521,1024
4/2/20,11,1183.7,1354.44,40,32,1600,1024
4/2/20,12,1190.1,1364.13,42,35,1764,1225
4/2/20,13,1185.8,1365.96,45,33,2025,1089
4/2/20,14,1174.2,1359.31,43,32,1849,1024
4/2/20,15,1122.5,1341.22,44,33,1936,1089
4/2/20,16,1112.9,1335.91,44,33,1936,1089
4/2/20,17,1151.9,1366.51,42,34,1764,1156
4/2/20,18,1221.8,1418.12,40,35,1600,1225
4/2/20,19,1244.8,1416.19,39,34,1521,1156
4/2/20,20,1270.3,1389.31,39,34,1521,1156
4/2/20,21,1226.4,1327.68,38,33,1444,1089
4/2/20,22,1099.9,1234.07,38,34,1444,1156
4/2/20,23,963.2,1138.31,38,34,1444,1156
4/2/20,24,879.1,1052.08,38,34,1444,1156
4/3/20,1,888.2,998.29,38,35,1444,1225
4/3/20,2,854.6,965.19,38,35,1444,1225
4/3/20,3,836.7,947.9,38,36,1444,1296
4/3/20,4,827.6,946.53,39,36,1521,1296
4/3/20,5,860.2,970.49,39,37,1521,1369
4/3/20,6,934.1,1040.64,40,38,1600,1444
4/3/20,7,1052.9,1144.38,41,38,1681,1444
4/3/20,8,1159.5,1244.15,42,40,1764,1600
4/3/20,9,1202.9,1310.05,44,41,1936,1681
4/3/20,10,1224.7,1342.47,45,41,2025,1681
4/3/20,11,1256.7,1363.35,46,41,2116,1681
4/3/20,12,1269.3,1372.37,46,43,2116,1849
4/3/20,13,1235.8,1373.42,47,43,2209,1849
4/3/20,14,1222.3,1354.52,47,43,2209,1849
4/3/20,15,1181.8,1322.04,47,42,2209,1764
4/3/20,16,1163.7,1298.19,48,41,2304,1681
4/3/20,17,1182.2,1308.82,47,41,2209,1681
4/3/20,18,1206.7,1346.22,48,41,2304,1681
4/3/20,19,1229.1,1343.28,46,41,2116,1681
4/3/20,20,1220.6,1325.66,46,41,2116,1681
4/3/20,21,1166.7,1263.96,46,41,2116,1681
4/3/20,22,1099.4,1176.98,45,41,2025,1681
4/3/20,23,981.6,1090.84,45,41,2025,1681
4/3/20,24,902.4,1008.55,44,41,1936,1681
4/4/20,1,874.7,948.1,44,39,1936,1521
4/4/20,2,818.9,912.16,43,39,1849,1521
4/4/20,3,813.4,893.37,42,38,1764,1444
4/4/20,4,796.9,888.21,42,36,1764,1296
4/4/20,5,809.3,897.86,41,36,1681,1296
4/4/20,6,841.1,935.82,40,34,1600,1156
4/4/20,7,896.6,989.4,40,35,1600,1225
4/4/20,8,991.7,1046.68,40,34,1600,1156
4/4/20,9,1086.7,1104.27,41,34,1681,1156
4/4/20,10,1146.4,1144.53,43,34,1849,1156
4/4/20,11,1156.3,1152.75,45,35,2025,1225
4/4/20,12,1141.6,1147.89,48,35,2304,1225
4/4/20,13,1101.1,1130.25,51,35,2601,1225
4/4/20,14,1075.7,1111.86,53,35,2809,1225
4/4/20,15,1022,1098,56,35,3136,1225
4/4/20,16,1027.9,1100.31,56,34,3136,1156
4/4/20,17,1058.1,1124.76,55,35,3025,1225
4/4/20,18,1101.6,1178.79,56,35,3136,1225
4/4/20,19,1113.9,1205.14,53,37,2809,1369
4/4/20,20,1174.3,1223.49,50,37,2500,1369
4/4/20,21,1150.5,1180.37,48,37,2304,1369
4/4/20,22,1077.8,1103.79,46,35,2116,1225
4/4/20,23,1030.8,1025.75,44,35,1936,1225
4/4/20,24,946.1,955.74,43,35,1849,1225
4/5/20,1,894.7,903.68,40,35,1600,1225
4/5/20,2,858.4,869.64,40,36,1600,1296
4/5/20,3,844.3,852.9,41,36,1681,1296
4/5/20,4,830.1,850.17,40,35,1600,1225
4/5/20,5,816.1,859.05,39,35,1521,1225
4/5/20,6,835.2,888.1,37,34,1369,1156
4/5/20,7,878.2,927.99,35,32,1225,1024
4/5/20,8,952.3,982.58,34,31,1156,961
4/5/20,9,1043.2,1056.82,40,35,1600,1225
4/5/20,10,1072.2,1115.49,43,35,1849,1225
4/5/20,11,1098.3,1149.45,46,35,2116,1225
4/5/20,12,1070.9,1158.54,47,35,2209,1225
4/5/20,13,1072.3,1141.57,48,36,2304,1296
4/5/20,14,1059.2,1120.6,53,37,2809,1369
4/5/20,15,1049.8,1110.81,55,37,3025,1369
4/5/20,16,1047.2,1126.86,57,38,3249,1444
4/5/20,17,1082.8,1186.1,55,37,3025,1369
4/5/20,18,1155.2,1261.74,54,39,2916,1521
4/5/20,19,1166.8,1259.37,53,42,2809,1764
4/5/20,20,1200.6,1231.94,52,43,2704,1849
4/5/20,21,1143.5,1173.6,50,43,2500,1849
4/5/20,22,1062.2,1088.49,50,42,2500,1764
4/5/20,23,960.7,1005.77,50,42,2500,1764
4/5/20,24,850.9,934.91,42,39,1764,1521
4/6/20,1,834.1,888.59,44,41,1936,1681
4/6/20,2,784.2,863.73,46,39,2116,1521
4/6/20,3,789.1,857,45,37,2025,1369
4/6/20,4,774.8,863.9,44,35,1936,1225
4/6/20,5,796.1,897.44,43,34,1849,1156
4/6/20,6,896.8,982.31,41,31,1681,961
4/6/20,7,1037.2,1097.29,39,30,1521,900
4/6/20,8,1159,1186.05,38,28,1444,784
4/6/20,9,1162.4,1226.66,43,30,1849,900
4/6/20,10,1145.2,1226.15,45,28,2025,784
4/6/20,11,1154.4,1220.77,49,26,2401,676
4/6/20,12,1107.3,1213.75,51,24,2601,576
4/6/20,13,1098.6,1204.32,53,22,2809,484
4/6/20,14,1083.6,1181.71,56,14,3136,196
4/6/20,15,1072.9,1151.64,58,17,3364,289
4/6/20,16,1084.3,1139.76,58,10,3364,100
4/6/20,17,1112.7,1163.2,59,15,3481,225
4/6/20,18,1148.1,1227.81,58,7,3364,49
4/6/20,19,1182.8,1256.11,57,8,3249,64
4/6/20,20,1240.9,1270.86,55,14,3025,196
4/6/20,21,1199.5,1235.95,51,17,2601,289
4/6/20,22,1101,1144.33,41,26,1681,676
4/6/20,23,953.7,1052.49,40,23,1600,529
4/6/20,24,851.2,974.61,36,24,1296,576
4/7/20,1,844.9,921.74,34,24,1156,576
4/7/20,2,816.8,893.59,34,25,1156,625
4/7/20,3,799,883.3,33,25,1089,625
4/7/20,4,802.5,892.48,31,25,961,625
4/7/20,5,826.4,926.94,29,23,841,529
4/7/20,6,942.3,1010.35,29,23,841,529
4/7/20,7,1075.2,1115.98,28,23,784,529
4/7/20,8,1165.7,1200.81,28,24,784,576
4/7/20,9,1178.6,1229.19,35,26,1225,676
4/7/20,10,1159.2,1220.75,43,26,1849,676
4/7/20,11,1146.6,1212.21,51,22,2601,484
4/7/20,12,1121.9,1206.05,54,19,2916,361
4/7/20,13,1103.5,1198.31,56,16,3136,256
4/7/20,14,1104.4,1176.6,58,15,3364,225
4/7/20,15,1100.4,1153.11,59,17,3481,289
4/7/20,16,1090.8,1144.32,59,13,3481,169
4/7/20,17,1132.6,1172.9,60,14,3600,196
4/7/20,18,1192.9,1228.84,59,15,3481,225
4/7/20,19,1221.1,1246.58,60,16,3600,256
4/7/20,20,1239.5,1262.57,57,18,3249,324
4/7/20,21,1213,1224.24,52,19,2704,361
4/7/20,22,1118.5,1134.41,44,23,1936,529
4/7/20,23,999.9,1044.37,42,24,1764,576
4/7/20,24,911.9,966.92,38,28,1444,784
4/8/20,1,861.7,916.48,39,25,1521,625
4/8/20,2,827.1,887.81,36,25,1296,625
4/8/20,3,817.7,876.52,37,28,1369,784
4/8/20,4,809.3,873.28,37,28,1369,784
4/8/20,5,849.2,903.1,39,27,1521,729
4/8/20,6,939.7,978.48,38,29,1444,841
4/8/20,7,1064,1087.85,39,28,1521,784
4/8/20,8,1165.3,1193.77,39,28,1521,784
4/8/20,9,1186.5,1263.08,41,28,1681,784
4/8/20,10,1214.8,1286.68,42,28,1764,784
4/8/20,11,1226,1275.51,45,29,2025,841
4/8/20,12,1224,1255.43,49,27,2401,729
4/8/20,13,1211.4,1237.99,52,26,2704,676
4/8/20,14,1206.2,1221.64,53,24,2809,576
4/8/20,15,1177.6,1199.99,55,23,3025,529
4/8/20,16,1158.2,1176,54,21,2916,441
4/8/20,17,1197.8,1189.97,56,19,3136,361
4/8/20,18,1262.4,1240.45,56,20,3136,400
4/8/20,19,1260,1256.75,57,14,3249,196
4/8/20,20,1272.5,1265.53,54,16,2916,256
4/8/20,21,1239.2,1229.1,54,18,2916,324
4/8/20,22,1160.7,1138.33,48,28,2304,784
4/8/20,23,995.7,1050.89,46,28,2116,784
4/8/20,24,902.5,976.51,45,29,2025,841
4/9/20,1,871.3,925.18,41,27,1681,729
4/9/20,2,838,895.02,36,26,1296,676
4/9/20,3,833.2,885.22,37,27,1369,729
4/9/20,4,826.5,889.43,35,26,1225,676
4/9/20,5,852.4,918.59,33,27,1089,729
4/9/20,6,937.8,998.28,33,28,1089,784
4/9/20,7,1062.8,1104.09,33,29,1089,841
4/9/20,8,1162.9,1205.91,33,30,1089,900
4/9/20,9,1174.8,1279.39,36,32,1296,1024
4/9/20,10,1197.3,1309.34,40,34,1600,1156
4/9/20,11,1218.2,1344.58,41,36,1681,1296
4/9/20,12,1218.5,1391.27,42,39,1764,1521
4/9/20,13,1207.3,1413.24,44,41,1936,1681
4/9/20,14,1191.8,1406.98,45,42,2025,1764
4/9/20,15,1174.8,1392.27,45,41,2025,1681
4/9/20,16,1134.4,1373.29,44,42,1936,1764
4/9/20,17,1173.7,1375.07,44,41,1936,1681
4/9/20,18,1227.2,1411.13,43,40,1849,1600
4/9/20,19,1241.4,1389.53,42,39,1764,1521
4/9/20,20,1278.6,1354.51,39,36,1521,1296
4/9/20,21,1225.2,1295.02,35,32,1225,1024
4/9/20,22,1121,1202.24,36,33,1296,1089
4/9/20,23,973.5,1106.38,37,33,1369,1089
4/9/20,24,890.8,1020.86,37,33,1369,1089
4/10/20,1,849.9,967.54,37,33,1369,1089
4/10/20,2,812.7,938.06,36,33,1296,1089
4/10/20,3,803.3,925.23,35,32,1225,1024
4/10/20,4,800.7,927.35,35,27,1225,729
4/10/20,5,838.7,954.52,34,26,1156,676
4/10/20,6,928.6,1023.03,34,26,1156,676
4/10/20,7,1056,1116.18,34,25,1156,625
4/10/20,8,1162.3,1196.59,36,25,1296,625
4/10/20,9,1177,1240.54,38,26,1444,676
4/10/20,10,1166.9,1254.48,41,26,1681,676
4/10/20,11,1189.6,1268.98,42,25,1764,625
4/10/20,12,1171.2,1278.39,45,25,2025,625
4/10/20,13,1175.1,1278.21,45,23,2025,529
4/10/20,14,1153.8,1266.21,45,24,2025,576
4/10/20,15,1136.7,1249.58,46,25,2116,625
4/10/20,16,1096.8,1241.41,42,31,1764,961
4/10/20,17,1117.4,1258.16,42,30,1764,900
4/10/20,18,1150.6,1304.81,39,32,1521,1024
4/10/20,19,1169.2,1309.45,38,31,1444,961
4/10/20,20,1222.7,1297.37,40,27,1600,729
4/10/20,21,1160.5,1253.6,39,27,1521,729
4/10/20,22,1097.2,1173.51,38,27,1444,729
4/10/20,23,996.6,1084.51,37,26,1369,676
4/10/20,24,919.6,1006.54,36,26,1296,676
4/11/20,1,844.6,952.06,35,26,1225,676
4/11/20,2,823.5,921.06,37,27,1369,729
4/11/20,3,805,905.29,38,27,1444,729
4/11/20,4,805.9,898.58,38,27,1444,729
4/11/20,5,813.3,908.19,37,26,1369,676
4/11/20,6,840.3,943.49,37,26,1369,676
4/11/20,7,909.3,993.63,36,26,1296,676
4/11/20,8,990.4,1048.68,36,22,1296,484
4/11/20,9,1029,1108.8,37,21,1369,441
4/11/20,10,1014,1143.91,37,20,1369,400
4/11/20,11,1040.2,1158.52,41,19,1681,361
4/11/20,12,981.6,1159.62,43,19,1849,361
4/11/20,13,985.9,1145.13,42,17,1764,289
4/11/20,14,980,1119.37,43,17,1849,289
4/11/20,15,955.2,1089.95,47,16,2209,256
4/11/20,16,969.6,1077.16,49,16,2401,256
4/11/20,17,1008.2,1111.74,48,14,2304,196
